id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23488460,Bungalow in Chicago · ★3.83 · 3 bedrooms · 3 beds · 2 baths,171328641,May,,Mckinley Park,41.83416,-87.68495,Entire home/apt,94,7,6,2023-05-24,0.10,2,363,1,R17000015657
23883681,Rental unit in Chicago · ★4.85 · 2 bedrooms · 3 beds · 1 bath,108716560,Judy,,Irving Park,41.95875,-87.7124,Entire home/apt,119,5,60,2023-06-09,0.97,1,163,16,R22000079597
23496668,Guest suite in Chicago · ★4.77 · 1 bedroom · 1 bed · 1 bath,759300,Chris,,Irving Park,41.96042,-87.72471,Entire home/apt,81,3,69,2022-12-21,1.07,1,0,8,R19000040599
21879603,Condo in Chicago · ★4.96 · 2 bedrooms · 4 beds · 2 baths,1910771,Michael,,Lincoln Park,41.92773,-87.64381,Entire home/apt,312,5,235,2023-06-03,3.50,2,89,41,R21000064372
23944951,Rental unit in Chicago · ★4.89 · 2 bedrooms · 2 beds · 1 bath,29759902,Raquel,,Logan Square,41.92117,-87.69249,Entire home/apt,350,2,195,2022-12-30,3.08,1,68,18,R19000049552
21912531,Townhouse in Chicago · ★4.73 · 3 bedrooms · 4 beds · 2 baths,25668821,Kam,,Logan Square,41.91836,-87.68852,Entire home/apt,182,2,40,2023-06-07,0.61,13,55,21,R22000080349
21922221,Bungalow in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,36300208,Maria,,Avondale,41.93342,-87.72898,Private room,38,90,5,2022-12-04,0.10,4,219,1,
23526921,Rental unit in Chicago · ★4.87 · 2 bedrooms · 2 beds · 1 bath,87804841,Francisco,,Portage Park,41.95895,-87.76753,Entire home/apt,119,2,125,2023-06-11,1.95,1,56,31,R18000030276
23543773,Rental unit in Chicago · ★4.79 · 2 bedrooms · 2 beds · 1 bath,98257589,Bart,,West Town,41.90619,-87.66436,Entire home/apt,50,32,48,2020-04-05,0.76,1,0,0,City registration pending
23956960,Condo in Chicago · ★4.81 · 1 bedroom · 1 bed · 1 private bath,3828336,Rob,,Near North Side,41.89004,-87.63176,Private room,111,180,36,2022-07-22,0.58,1,179,2,
23549428,Rental unit in Chicago · ★4.82 · 2 bedrooms · 2 beds · 1 bath,175954064,Helen,,Logan Square,41.92123,-87.68397,Entire home/apt,140,2,149,2023-06-09,2.39,2,299,34,R19000043859
23979214,Home in Chicago · ★4.59 · 1 bedroom · 1 bed · 1 shared bath,110725131,Ronak,,West Garfield Park,41.87593,-87.72124,Private room,35,32,27,2022-06-05,0.43,5,140,0,
23578326,Boutique hotel in Chicago · ★4.82 · 1 bedroom · 1 bed · 1 private bath,176229376,Acme,,Near North Side,41.89222,-87.627487,Hotel room,249,32,184,2022-10-10,2.90,8,75,7,2205899
23588293,Rental unit in Chicago · ★4.94 · 3 bedrooms · 5 beds · 1 bath,156756068,Larissa,,West Town,41.90129,-87.68252,Entire home/apt,200,32,53,2022-09-19,0.84,2,342,1,R19000048796
24784101,Condo in Chicago · 1 bedroom · 1 bed · 1 shared bath,92054857,Dal,,West Town,41.90333,-87.66571,Private room,65,32,2,2018-05-29,0.03,2,0,0,
21933351,Townhouse in Chicago · ★4.97 · 3 bedrooms · 4 beds · 2 baths,160062005,Nancy,,Edgewater,41.99553,-87.67165,Entire home/apt,325,2,204,2023-06-04,3.17,2,139,31,R22000083868
21983138,Rental unit in Chicago · 1 bedroom · 2 beds · 1 bath,72357187,Gracellen,,Lake View,41.94824,-87.66708,Entire home/apt,71,32,0,,,1,0,0,City registration pending
22017438,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,106741386,Olivia,,Lake View,41.93374,-87.63913,Entire home/apt,50,32,2,2017-12-26,0.03,2,0,0,City registration pending
23992470,Guest suite in Chicago · ★4.97 · 2 bedrooms · 2 beds · 1 bath,180512681,Toby,,Hermosa,41.91787,-87.72725,Entire home/apt,95,1,174,2020-03-14,2.88,1,0,0,R19000049470
24798790,Condo in Chicago · ★4.65 · 2 bedrooms · 2 beds · 1 bath,2010015,Martin,,Avondale,41.9345,-87.72006,Entire home/apt,289,32,34,2023-04-12,0.56,6,356,7,R18000023672
24010772,Rental unit in Chicago · ★4.80 · 3 bedrooms · 4 beds · 2 baths,17035591,Joshua,,Lake View,41.96122,-87.66743,Entire home/apt,282,1,216,2023-06-11,3.41,6,323,43,
25861262,Rental unit in Chicago · ★4.90 · 2 bedrooms · 4 beds · 1 bath,194299805,Shaun,,Avondale,41.93445,-87.7184,Entire home/apt,143,2,203,2023-05-26,3.81,3,300,39,R23000097982
24011334,Home in Chicago · ★4.97 · 5 bedrooms · 8 beds · 3.5 baths,5402236,Casey,,West Town,41.90839,-87.66906,Entire home/apt,666,2,100,2023-05-29,1.62,2,180,24,R23000103654
25874506,Condo in Chicago · 4 bedrooms · 3 beds · 1 shared bath,171860317,David,,Englewood,41.79067,-87.63154,Shared room,80,1,1,2018-07-01,0.02,1,0,0,R18000026613
24801073,Condo in Chicago · ★4.64 · 2 bedrooms · 2 beds · 1 bath,2010015,Martin,,Avondale,41.9345,-87.72006,Entire home/apt,319,18,33,2023-03-25,0.54,6,314,5,R18000023672
24034913,Rental unit in Chicago · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,67794898,Isaac,,West Town,41.89823,-87.68656,Private room,125,2,87,2023-06-04,1.41,1,124,19,
24842628,Home in Chicago · ★5.0 · 4 bedrooms · 7 beds · 3.5 baths,142417938,Stephanie,,Lincoln Park,41.9244,-87.65234,Entire home/apt,750,2,23,2023-02-26,0.38,1,312,4,2506387
24865372,Rental unit in Chicago · ★4.96 · 2 bedrooms · 2 beds · 2 baths,26856206,Kristin,,Logan Square,41.92987,-87.7022,Entire home/apt,178,3,327,2023-06-11,5.27,1,172,64,R19000047731
25891309,Loft in Chicago · ★4.84 · 1 bedroom · 1 bed · 1 private bath,51767459,Eva,,Albany Park,41.97043,-87.7456,Private room,121,3,217,2023-06-09,3.62,5,334,27,R18000031782
24061425,Rental unit in Chicago · ★4.94 · 4 bedrooms · 6 beds · 2 baths,181145684,Kate,,Irving Park,41.95384,-87.72547,Entire home/apt,497,3,87,2022-11-07,1.39,1,223,13,R21000076004
25892484,Townhouse in Chicago · ★4.65 · 2 bedrooms · 3 beds · 1 bath,77183388,Al & Mary,,Logan Square,41.91915,-87.71338,Entire home/apt,146,2,162,2023-06-15,2.67,3,298,32,R22000077425
24884473,Rental unit in Chicago · ★4.83 · 3 bedrooms · 3 beds · 1 bath,90362666,Angelika & Zibi,,Jefferson Park,41.98015,-87.76916,Entire home/apt,100,2,163,2023-05-30,3.46,3,132,44,R18000026019
24066022,Rental unit in Chicago · ★4.95 · Studio · 1 bed · 1 bath,181195158,Wendy,,Logan Square,41.92657,-87.68916,Entire home/apt,131,2,235,2023-06-11,3.71,1,227,32,R21000075851
24885019,Rental unit in Chicago · ★4.78 · 3 bedrooms · 3 beds · 1 bath,90362666,Angelika & Zibi,,Jefferson Park,41.9795,-87.76978,Entire home/apt,100,2,226,2023-06-02,3.65,3,118,42,R20000054809
25894475,Rental unit in Chicago · ★4.81 · 2 bedrooms · 2 beds · 1 bath,36760167,Robert,,Near West Side,41.87691,-87.68536,Entire home/apt,171,2,254,2023-06-07,4.21,2,19,38,R21000073178
24066662,Rental unit in Chicago · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,250400,Dan,,South Lawndale,41.85474,-87.69646,Private room,65,32,8,2023-05-08,0.17,8,46,6,
24085799,Condo in Chicago · ★4.41 · 1 bedroom · 1 bed · 2 shared baths,60390549,Zhi,,Armour Square,41.84976,-87.63126,Private room,72,2,178,2023-06-07,2.82,6,155,22,
25895701,Home in Chicago · ★4.97 · 2 bedrooms · 2 beds · 2 baths,2471877,Michael,,Lake View,41.94739,-87.65251,Entire home/apt,299,2,40,2023-06-11,0.70,1,314,21,R17000013315
25911362,Rental unit in Chicago · ★4.83 · 2 bedrooms · 3 beds · 1 bath,52636687,Rachel,,Near West Side,41.87268,-87.66202,Entire home/apt,168,2,103,2020-03-15,1.69,1,0,0,R18000027091
24894665,Rental unit in Chicago · ★4.92 · 3 bedrooms · 4 beds · 1 bath,188216209,Todd,,Lake View,41.94959,-87.66193,Entire home/apt,533,2,65,2023-06-04,1.06,1,28,7,R19000039420
24179656,Rental unit in Chicago · ★4.82 · 2 bedrooms · 2 beds · 1 bath,28000697,David,,Avondale,41.9365,-87.71977,Entire home/apt,114,32,22,2023-04-07,0.35,1,287,2,City registration pending
24908843,Rental unit in Chicago · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,63669566,Joshua,,Logan Square,41.92295,-87.69962,Private room,60,2,128,2023-06-14,2.30,1,265,43,
24916539,Rental unit in Chicago · ★4.74 · 2 bedrooms · 2 beds · 1 bath,8032665,Scott And Mindy,,North Center,41.94306,-87.68128,Entire home/apt,194,1,188,2023-05-22,3.04,2,315,27,R23000098722
25920781,Rental unit in Chicago · ★4.99 · 3 bedrooms · 3 beds · 1 bath,130502086,Yolanda,,Hermosa,41.91392,-87.72579,Entire home/apt,205,2,102,2023-02-11,2.03,2,52,21,R21000071959
24209632,Rental unit in Chicago · ★4.89 · 2 bedrooms · 3 beds · 1 bath,182510288,Michael,,West Town,41.91244,-87.67855,Entire home/apt,185,32,166,2022-09-13,2.64,1,123,2,R20000052618
25940510,Rental unit in Chicago · ★4.99 · 2 bedrooms · 2 beds · 1 bath,145239744,Mando,,West Town,41.8909797668457,-87.64466857910156,Entire home/apt,325,2,314,2023-06-14,5.30,2,30,64,R21000071076
24916674,Rental unit in Chicago · ★4.95 · 2 bedrooms · 2 beds · 1 bath,119863033,Jeanette,,West Town,41.90762,-87.66768,Entire home/apt,99,2,149,2023-06-14,2.43,2,20,24,R19000047724
24222166,Boutique hotel in Chicago · ★4.73 · 1 bedroom · 1 bed · 1 private bath,176229376,Acme,,Near North Side,41.892208,-87.627495,Private room,229,32,194,2023-06-05,3.09,8,154,25,2205899
24921452,Home in Chicago · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,2141536,Asif & Karyn,,Logan Square,41.92489,-87.7255,Private room,109,2,50,2023-06-12,0.86,1,153,19,
25942236,Rental unit in Chicago · ★4.67 · 2 bedrooms · 3 beds · 1 bath,44265896,Rachel,,West Town,41.911767,-87.685177,Entire home/apt,104,32,204,2023-05-27,3.38,3,345,36,R18000026121
24234071,Condo in Chicago · 2 bedrooms · 1 bed · 1 shared bath,181872158,Henry,,Brighton Park,41.81899,-87.69867,Shared room,39,32,0,,,1,0,0,City registration pending
25944899,Home in Chicago · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,195015117,Brenda,,Lake View,41.93712,-87.67301,Entire home/apt,394,2,44,2023-06-11,0.89,2,82,8,R19000040384
24922509,Condo in Chicago · ★4.75 · 2 bedrooms · 2 beds · 1.5 baths,184698366,Coast To Cactus,,Near West Side,41.88153,-87.65736,Entire home/apt,255,2,180,2023-06-05,2.95,1,303,32,R22000095123
24239083,Home in Chicago · 1 bedroom · 1 bed · 1 private bath,117860087,Jim,,Roseland,41.72657,-87.61708,Private room,105,32,0,,,1,89,0,
24931653,Rental unit in Chicago · ★4.97 · 4 bedrooms · 4 beds · 1.5 baths,36549783,Jeffrey,,Irving Park,41.962902,-87.735336,Entire home/apt,178,2,39,2023-05-29,0.66,10,257,23,R19000039377
25949285,Rental unit in Chicago · ★4.95 · 3 bedrooms · 4 beds · 2 baths,109324837,Youngin,,Lincoln Park,41.93037,-87.66107,Entire home/apt,112,3,61,2020-03-08,1.00,1,0,0,R19000042323
24242358,Cottage in Chicago · ★4.84 · Studio · 1 bed · 1 bath,4908881,Irena & Martin,,Logan Square,41.91497,-87.68288,Entire home/apt,99,5,148,2023-06-16,2.37,2,263,22,R21000071749
25971516,Home in Chicago · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,163484540,Kartel,,Calumet Heights,41.72859,-87.57654,Shared room,27,2,87,2023-05-20,1.44,23,148,16,R21000062044
24940061,Guest suite in Chicago · ★4.95 · 1 bedroom · 2 beds · 1 bath,54251941,Giedre,,Bridgeport,41.83596,-87.65344,Entire home/apt,99,2,174,2023-06-11,2.83,1,102,33,R21000073732
24242931,Condo in Chicago · ★4.91 · 3 bedrooms · 3 beds · 2 baths,182780903,Lilian,,Rogers Park,42.01813,-87.67454,Entire home/apt,269,2,87,2023-01-04,1.38,3,143,12,R21000070840
24944885,Rental unit in Chicago · ★4.70 · 1 bedroom · 2 beds · 1 bath,349230569,Shaun,,Jefferson Park,41.97059,-87.75333,Entire home/apt,83,1,194,2023-06-03,3.27,2,314,38,R18000035522
25973068,Home in Chicago · ★5.0 · 3 bedrooms · 3 beds · 1 bath,191156752,John,,West Town,41.91064,-87.67519,Entire home/apt,126,32,10,2022-09-27,0.17,6,364,1,R18000026636
25973971,Home in Chicago · ★4.77 · 1 bedroom · 1 bed · 4 shared baths,163484540,Kartel,,Calumet Heights,41.72928,-87.57656,Shared room,29,2,86,2023-04-11,1.41,23,36,6,R21000062044
24243584,Rental unit in Chicago · ★4.29 · 2 bedrooms · 2 beds · 1 bath,158997304,Sergio,,West Town,41.9008081,-87.6627956,Entire home/apt,130,2,7,2023-05-07,0.76,1,334,7,R22000086324
25983598,Rental unit in Chicago · ★4.61 · 1 bedroom · 1 bed · 1 bath,47172572,Zencity,,Hyde Park,41.79582,-87.58064,Entire home/apt,118,1,165,2023-06-11,2.72,51,332,9,R21000074744
25984142,Condo in Chicago · ★4.78 · 2 bedrooms · 3 beds · 1 bath,151133847,Candace,,West Town,41.89355,-87.6621,Entire home/apt,164,3,153,2023-05-16,2.53,3,208,34,R23000099923
24947013,Condo in Chicago · 2 bedrooms · 3 beds · 2 baths,9851063,Jason,,Near West Side,41.87701,-87.64534,Entire home/apt,174,32,0,,,3,145,0,
24286510,Rental unit in Chicago · ★4.85 · 2 bedrooms · 2 beds · 2 baths,5519986,Jeremy,,West Town,41.9008,-87.66636,Entire home/apt,99,6,40,2020-04-30,0.65,2,0,0,R18000024295
24965357,Condo in Chicago · ★4.67 · 2 bedrooms · 3 beds · 1 bath,1649647,Bianca,,West Town,41.91108,-87.66765,Entire home/apt,197,2,138,2023-06-12,2.23,5,325,22,R19000051180
26002254,Home in Chicago · ★4.95 · 1 bedroom · 1 bed · 2 shared baths,195055541,Jon,,Logan Square,41.91579,-87.69777,Private room,58,32,101,2020-03-16,1.66,2,0,0,
24288027,Condo in Chicago · ★4.98 · 2 bedrooms · 2 beds · 1 bath,67325807,Dan,,Lincoln Square,41.97132,-87.69051,Entire home/apt,131,2,282,2023-06-14,4.59,1,59,70,R19000042250
25006252,Rental unit in Chicago · ★4.96 · 3 bedrooms · 5 beds · 2.5 baths,186121450,Brian & Gloriann,,Near West Side,41.86876,-87.65965,Entire home/apt,580,2,157,2023-06-11,2.68,1,342,19,R22000087322
24313609,Rental unit in Chicago · ★4.69 · 1 bedroom · 1 bed · 1 bath,38820540,Anthony,,Logan Square,41.9185,-87.70978,Entire home/apt,128,4,88,2023-05-29,1.42,1,56,21,R18000026013
25011303,Rental unit in Chicago · ★4.95 · 2 bedrooms · 2 beds · 2 baths,46299046,Kath,,Logan Square,41.9159,-87.68878,Entire home/apt,245,3,150,2023-06-06,2.42,2,112,29,R18000031680
26029969,Home in Chicago · ★4.99 · 3 bedrooms · 3 beds · 2.5 baths,26535257,Leigh,,Lake View,41.93731,-87.65372,Entire home/apt,628,5,87,2023-06-11,1.46,1,303,13,R21000070239
24326633,Rental unit in Chicago · ★4.76 · 2 bedrooms · 4 beds · 1 bath,98193524,Mary And JW,,Near North Side,41.89749,-87.63495,Entire home/apt,329,2,227,2023-06-10,3.60,25,88,32,R21000064207
26034464,Rental unit in Chicago · ★4.90 · 2 bedrooms · 2 beds · 1 bath,17657217,Susan,,Avondale,41.93291,-87.69085,Entire home/apt,173,2,250,2023-06-11,4.12,1,72,50,R22000078979
26039603,Home in Chicago · ★4.93 · 1 bedroom · 1 bed · 2 shared baths,195055541,Jon,,Logan Square,41.91652,-87.69758,Private room,53,32,59,2020-03-13,0.97,2,0,0,
25014525,Condo in Chicago · ★4.55 · 1 bedroom · 1 bed · 1 shared bath,9008718,Elizabeth,,West Town,41.89057,-87.66552,Private room,71,1,22,2018-11-12,0.36,1,0,0,
24332190,Guesthouse in Chicago · ★4.88 · 2 bedrooms · 5 beds · 1.5 baths,106285271,Jordan,,Humboldt Park,41.91018,-87.71506,Entire home/apt,232,2,66,2023-06-11,1.30,1,48,23,R19000040401
25015036,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,224089876,Dominik,,Belmont Cragin,41.9356,-87.78526,Entire home/apt,100,32,4,2022-06-21,0.07,2,353,1,R18000031909
26039928,Rental unit in Chicago · ★4.94 · 1 bedroom · 1 bed · 1 bath,188795199,Keith,,Logan Square,41.91803,-87.68115,Entire home/apt,182,1,33,2023-06-10,4.50,1,134,33,R22000092360
26058665,Condo in Chicago · ★4.82 · 2 bedrooms · 3 beds · 1 bath,97988031,Lisa,,Grand Boulevard,41.821701,-87.606926,Entire home/apt,194,32,11,2023-04-30,0.86,2,352,10,R22000082513
24335220,Guest suite in Chicago · ★4.96 · 1 bedroom · 2 beds · 1 bath,25894549,Laurel,,Bridgeport,41.84407,-87.64257,Entire home/apt,204,2,54,2023-06-17,0.86,1,106,17,R21000064379
26061168,Home in Chicago · ★5.0 · 2 bedrooms · 2 beds · 1 bath,191156752,John,,West Town,41.91082,-87.67324,Entire home/apt,251,32,19,2020-02-16,0.31,6,179,0,R18000026636
25015520,Condo in Chicago · ★4.99 · 1 bedroom · 2 beds · 1 bath,9973466,Min,,Lake View,41.93684,-87.64743,Entire home/apt,181,1,482,2023-06-17,8.09,1,25,101,R18000034889
24340435,Condo in Chicago · ★4.90 · 3 bedrooms · 3 beds · 1 bath,46771116,Vladimir,,West Town,41.90004,-87.69215,Entire home/apt,307,3,144,2023-05-29,2.33,4,72,29,R19000050518
25036298,Townhouse in Chicago · ★4.46 · 2 bedrooms · 2 beds · 2.5 baths,6726378,Chad,,Near West Side,41.87134,-87.68856,Entire home/apt,95,32,14,2020-02-17,0.24,1,0,0,City registration pending
25055595,Rental unit in Chicago · ★4.86 · Studio · 1 bed · 1 bath,33278570,Catherine,,Avondale,41.93312,-87.71976,Entire home/apt,102,31,43,2023-04-30,0.72,3,42,19,R22000081690
26111681,Condo in Chicago · ★4.84 · 2 bedrooms · 4 beds · 1 bath,178710732,Annie,,Armour Square,41.85331,-87.63321,Entire home/apt,209,2,88,2023-06-15,1.52,16,122,17,R21000072611
24358953,Home in Chicago · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,163484540,Kartel,,Calumet Heights,41.72805,-87.57747,Private room,44,2,148,2023-01-02,2.35,23,34,13,
26133988,Home in Chicago · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,40832295,Shannon,,Belmont Cragin,41.91895,-87.78034,Private room,150,1,14,2023-06-05,0.23,4,175,5,
25055793,Rental unit in Chicago · 2 bedrooms · 3 beds · 1 bath,102651174,Kelly,,East Garfield Park,41.87725020000001,-87.6923243,Entire home/apt,149,32,1,2023-05-26,1,1,250,1,
24399639,Home in Chicago · ★4.74 · 1 bedroom · 1 bed · 3 shared baths,163484540,Kartel,,Calumet Heights,41.72966,-87.57827,Private room,42,2,93,2023-06-10,1.48,23,36,8,
25064515,Home in Chicago · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,36549783,Jeffrey,,Irving Park,41.962902,-87.735336,Private room,49,2,15,2023-04-15,0.25,10,257,1,
24410957,Rental unit in Chicago · ★5.0 · Studio · 1 bed · 1 private bath,10656654,Jasmine,,Rogers Park,42.00225,-87.67511,Private room,60,3,4,2019-07-21,0.07,1,0,0,
26135523,Home in Chicago · ★4.40 · 3 bedrooms · 5 beds · 2 baths,170844040,Dee,,South Shore,41.75711,-87.57761,Entire home/apt,110,32,49,2022-01-01,0.82,2,199,0,City registration pending
24446309,Rental unit in Chicago · ★4.97 · 2 bedrooms · 2 beds · 1 bath,114879718,Cynthia,,Lower West Side,41.85555,-87.67569,Entire home/apt,200,60,58,2020-02-17,0.93,1,0,0,R19000039552
25069194,Rental unit in Chicago · ★4.77 · 1 bedroom · 2 beds · 1 bath,4023561,Christopher,,Avondale,41.94308,-87.72137,Entire home/apt,55,32,30,2023-02-28,0.52,1,263,4,R19000049019
24446580,Rental unit in Chicago · ★4.41 · 4 bedrooms · 3 beds · 1 bath,78843359,Zuly,,West Garfield Park,41.87074,-87.72274,Entire home/apt,117,3,64,2023-06-05,1.02,1,73,13,R19000040915
25079342,Condo in Chicago · ★4.87 · 2 bedrooms · 2 beds · 1 bath,37732228,Marco,,Irving Park,41.94154,-87.73602,Entire home/apt,135,2,23,2022-12-27,0.37,1,0,8,R18000026053
26138093,Home in Chicago · ★4.98 · 3 bedrooms · 3 beds · 2.5 baths,5312983,Christopher,,West Town,41.90989,-87.6898,Entire home/apt,672,3,46,2023-06-12,0.94,1,135,6,R19000041884
24447062,Rental unit in Chicago · ★4.95 · 1 bedroom · 1 bed · 1 bath,170810755,Dennis,,North Center,41.94264,-87.67616,Entire home/apt,86,2,209,2023-05-13,3.42,1,235,30,R22000085189
26159573,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,4351717,Amanda,,Avondale,41.94298,-87.72534,Entire home/apt,199,32,1,2019-07-21,0.02,1,0,0,City registration pending
26162767,Home in Chicago · ★4.61 · 1 bedroom · 1 bed · 4 shared baths,163484540,Kartel,,Calumet Heights,41.72795,-87.57804,Shared room,25,2,41,2022-11-30,0.70,23,46,4,R21000062044
25084720,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,174206662,MaTennessee,,West Ridge,42.01544,-87.69487,Private room,36,32,4,2018-08-06,0.07,2,0,0,
24450972,Bungalow in Chicago · ★4.99 · 1 bedroom · 1 bed · 1 shared bath,184666233,Andrew,,North Park,41.97208,-87.73109,Private room,45,32,213,2022-07-04,3.39,3,4,1,
25092696,Rental unit in Chicago · ★4.73 · 1 bedroom · 1 bed · 1.5 shared baths,36549783,Jeffrey,,Irving Park,41.962902,-87.735336,Private room,66,32,11,2022-03-31,0.19,10,261,0,
25092958,Rental unit in Chicago · ★4.86 · 1 bedroom · 1 bed · 1.5 shared baths,36549783,Jeffrey,,Irving Park,41.962902,-87.735336,Private room,63,2,14,2023-04-03,0.24,10,260,1,
26186206,Rental unit in Chicago · ★4.91 · 1 bedroom · 1 bed · 1 bath,5907377,Phill,,Irving Park,41.96378,-87.73556,Entire home/apt,99,32,35,2021-07-26,0.58,1,0,0,R19000050634
24486718,Rental unit in Chicago · ★4.93 · 3 bedrooms · 3 beds · 2 baths,79165192,Libby,,Logan Square,41.92526,-87.7153,Entire home/apt,195,32,164,2023-06-04,2.67,1,109,2,R18000031779
